protein	protein	Sample1_01	Sample1_02	Sample1_03	Sample2_01	Sample2_02	Sample2_03	Sample1	Sample2	protein-log2	Sample1_01-log2	Sample1_02-log2	Sample1_03-log2	Sample2_01-log2	Sample2_02-log2	Sample2_03-log2	Sample1-log2	Sample2-log2	p	p threshold	Significant	ratio	sum	log2_sum	log2_ratio
NP_005989	934840	21	37	22	66	71	74	26.666666666666668	70.33333333333333	19.834359940015634	4.392317422778761	5.20945336562895	4.459431618637297	6.044394119358453	6.149747119504682	6.209453365628951	4.7369655941662066	6.136136687986029	0.005561072854962619	0.0023473541383989146	False	2.6374999999999997	97.0	6.599912842187128	1.3991710938198227
NP_001001	69365	70	88	62	33	33	42	73.33333333333333	36.0	16.081920274868363	6.129283016944967	6.459431618637298	5.954196310386876	5.044394119358453	5.044394119358453	5.392317422778761	6.196397212803504	5.169925001442312	0.005597609197405623	0.002350067842605156	False	0.49090909090909096	109.33333333333333	6.772589503896928	-1.0264722113611908
NP_004461	278938	16	14	27	52	56	54	19.0	54.0	18.089584961965922	4.0	3.8073549220576037	4.754887502163469	5.700439718141093	5.807354922057605	5.754887502163469	4.247927513443585	5.754887502163469	0.005736581225470131	0.0023527815468113973	False	2.8421052631578947	73.0	6.189824558880018	1.506959988719883
NP_036205	891251	11	19	13	32	34	36	14.333333333333334	34.0	19.765472264724593	3.4594316186372978	4.247927513443585	3.700439718141092	5.0	5.08746284125034	5.169925001442312	3.841302253980942	5.08746284125034	0.00575741907561287	0.002355495251017639	False	2.3720930232558137	48.333333333333336	5.594946589293778	1.2461605872693975
NP_001026854	51889	22	24	17	12	11	12	21.0	11.666666666666666	15.663141112208871	4.459431618637297	4.584962500721157	4.08746284125034	3.5849625007211565	3.4594316186372978	3.5849625007211565	4.392317422778761	3.5443205162238103	0.0057785512158956874	0.0023582089552238806	False	0.5555555555555556	32.666666666666664	5.029747343394052	-0.84799690655495
NP_001182375	111979	22	24	17	12	11	12	21.0	11.666666666666666	16.77286867603648	4.459431618637297	4.584962500721157	4.08746284125034	3.5849625007211565	3.4594316186372978	3.5849625007211565	4.392317422778761	3.5443205162238103	0.0057785512158956874	0.0023609226594301226	False	0.5555555555555556	32.666666666666664	5.029747343394052	-0.84799690655495
NP_001166927	93015	2	1	3	9	12	12	2.0	11.0	16.505175769755123	1.0	0.0	1.5849625007211563	3.1699250014423126	3.5849625007211565	3.5849625007211565	1.0	3.4594316186372978	0.005877177491058098	0.0023636363636363638	False	5.5	13.0	3.700439718141092	2.4594316186372973
NP_009035	778668	83	100	85	64	59	65	89.33333333333333	62.666666666666664	19.570648813187056	6.375039431346925	6.643856189774725	6.409390936137703	6.0	5.882643049361842	6.022367813028454	6.481126689736616	5.969626350956481	0.005890620712003351	0.0023663500678426054	False	0.7014925373134329	152.0	7.247927513443586	-0.511500338780135
NP_001243355	119862	20	32	29	8	12	10	27.0	10.0	16.871014826259472	4.321928094887363	5.0	4.857980995127573	3.0	3.5849625007211565	3.3219280948873626	4.754887502163469	3.3219280948873626	0.005939397598956322	0.002369063772048847	False	0.37037037037037035	37.0	5.20945336562895	-1.4329594072761063
NP_006262	120682	24	27	36	5	9	10	29.0	8.0	16.88085098526652	4.584962500721157	4.754887502163469	5.169925001442312	2.321928094887362	3.1699250014423126	3.3219280948873626	4.857980995127573	3.0	0.005971904279092192	0.002371777476255088	False	0.27586206896551724	37.0	5.20945336562895	-1.8579809951275723
NP_997647	1118395	10	4	9	37	42	30	7.666666666666667	36.333333333333336	20.09299838531886	3.3219280948873626	2.0	3.1699250014423126	5.20945336562895	5.392317422778761	4.906890595608519	2.938599455335857	5.18322182405577	0.006069721354228049	0.0023744911804613297	False	4.739130434782608	44.0	5.459431618637297	2.2446223687199134
NP_002017	413767	10	4	9	37	42	30	7.666666666666667	36.333333333333336	18.65845906203487	3.3219280948873626	2.0	3.1699250014423126	5.20945336562895	5.392317422778761	4.906890595608519	2.938599455335857	5.18322182405577	0.006069721354228049	0.0023772048846675714	False	4.739130434782608	44.0	5.459431618637297	2.2446223687199134
NP_997639	1116670	10	4	9	37	42	30	7.666666666666667	36.333333333333336	20.09077147071936	3.3219280948873626	2.0	3.1699250014423126	5.20945336562895	5.392317422778761	4.906890595608519	2.938599455335857	5.18322182405577	0.006069721354228049	0.0023799185888738125	False	4.739130434782608	44.0	5.459431618637297	2.2446223687199134
NP_997641	1117245	10	4	9	37	42	30	7.666666666666667	36.333333333333336	20.091514157586882	3.3219280948873626	2.0	3.1699250014423126	5.20945336562895	5.392317422778761	4.906890595608519	2.938599455335857	5.18322182405577	0.006069721354228049	0.002382632293080054	False	4.739130434782608	44.0	5.459431618637297	2.2446223687199134
NP_997643	1117820	10	4	9	37	42	30	7.666666666666667	36.333333333333336	20.09225646232237	3.3219280948873626	2.0	3.1699250014423126	5.20945336562895	5.392317422778761	4.906890595608519	2.938599455335857	5.18322182405577	0.006069721354228049	0.002385345997286296	False	4.739130434782608	44.0	5.459431618637297	2.2446223687199134
NP_001019637	9633	5	2	3	12	18	14	3.3333333333333335	14.666666666666666	13.233769450446927	2.321928094887362	1.0	1.5849625007211563	3.5849625007211565	4.169925001442312	3.8073549220576037	1.7369655941662063	3.8744691179161412	0.00609474816411325	0.0023880597014925373	False	4.3999999999999995	18.0	4.169925001442312	2.1375035237499347
NP_001026847	62022	12	11	8	19	20	20	10.333333333333334	19.666666666666668	15.920492428291976	3.5849625007211565	3.4594316186372978	3.0	4.247927513443585	4.321928094887363	4.321928094887363	3.3692338096657193	4.2976805486406855	0.006138400866734036	0.002390773405698779	False	1.903225806451613	30.0	4.906890595608519	0.9284467389749661
NP_062558	38474	2	1	1	5	4	6	1.3333333333333333	5.0	15.231596208668504	1.0	0.0	0.0	2.321928094887362	2.0	2.584962500721156	0.4150374992788437	2.321928094887362	0.006222705308980987	0.0023934871099050205	False	3.75	6.333333333333333	2.662965012722429	1.9068905956085187
NP_057226	909022	34	76	20	4	2	1	43.333333333333336	2.3333333333333335	19.793955685145328	5.08746284125034	6.247927513443586	4.321928094887363	2.0	1.0	0.0	5.437405312307298	1.222392421336448	0.006313811974892385	0.0023962008141112617	False	0.05384615384615385	45.66666666666667	5.513069582239371	-4.215012890970851
NP_006851	127926	9	8	10	15	23	22	9.0	20.0	16.9649499854037	3.1699250014423126	3.0	3.3219280948873626	3.9068905956085187	4.523561956057013	4.459431618637297	3.1699250014423126	4.321928094887363	0.006397804409097801	0.0023989145183175033	False	2.2222222222222223	29.0	4.857980995127573	1.15200309344505
NP_036453	466473	80	79	93	61	65	62	84.0	62.666666666666664	18.831434053062832	6.321928094887362	6.303780748177103	6.539158811108032	5.930737337562887	6.022367813028454	5.954196310386876	6.39231742277876	5.969626350956481	0.0064707233796895145	0.002401628222523745	False	0.746031746031746	146.66666666666666	7.196397212803504	-0.4226910718222791
NP_005639	368953	53	54	47	95	144	95	51.333333333333336	111.33333333333333	18.493077521113815	5.7279204545632	5.754887502163469	5.554588851677638	6.569855608330948	7.169925001442313	6.569855608330948	5.681824039973746	6.798741791752897	0.006502626451902015	0.002404341926729986	False	2.1688311688311686	162.66666666666666	7.345774836841731	1.1169177517791506
NP_005563	1072559	98	102	80	59	46	56	93.33333333333333	53.666666666666664	20.03262557990795	6.614709844115209	6.672425341971495	6.321928094887362	5.882643049361842	5.523561956057013	5.807354922057605	6.544320516223811	5.745954377393461	0.006587667275924005	0.002407055630936228	False	0.575	147.0	7.199672344836364	-0.7983661388303496
NP_524558	129315	10	10	9	2	1	3	9.666666666666666	2.0	16.98053010589175	3.3219280948873626	3.3219280948873626	3.1699250014423126	1.0	0.0	1.5849625007211563	3.273018494406416	1.0	0.006623011045945408	0.0024097693351424697	False	0.20689655172413796	11.666666666666666	3.5443205162238103	-2.273018494406416
NP_115865	378551	18	20	16	33	37	27	18.0	32.333333333333336	18.530128153750937	4.169925001442312	4.321928094887363	4.0	5.044394119358453	5.20945336562895	4.754887502163469	4.169925001442312	5.014950341465972	0.0066347337620206144	0.0024124830393487113	False	1.7962962962962965	50.333333333333336	5.653442238603923	0.8450253400236593
NP_055703	455403	32	45	35	13	16	20	37.333333333333336	16.333333333333332	18.796784269799943	5.0	5.491853096329675	5.129283016944966	3.700439718141092	4.0	4.321928094887363	5.2223924213364485	4.029747343394052	0.006659796583924523	0.0024151967435549525	False	0.43749999999999994	53.66666666666667	5.745954377393462	-1.192645077942396
NP_001186807	70581	2	3	6	55	22	24	3.6666666666666665	33.666666666666664	16.106992250086762	1.0	1.5849625007211563	2.584962500721156	5.78135971352466	4.459431618637297	4.584962500721157	1.8744691179161412	5.073248982030639	0.006775683169159666	0.002417910447761194	False	9.181818181818182	37.33333333333333	5.222392421336448	3.1987798641144978
NP_001018118	28497	2	3	6	55	22	24	3.6666666666666665	33.666666666666664	14.798522428197616	1.0	1.5849625007211563	2.584962500721156	5.78135971352466	4.459431618637297	4.584962500721157	1.8744691179161412	5.073248982030639	0.006775683169159666	0.0024206241519674357	False	9.181818181818182	37.33333333333333	5.222392421336448	3.1987798641144978
NP_112738	703230	45	63	52	27	28	33	53.333333333333336	29.333333333333332	19.42363709202852	5.491853096329675	5.977279923499917	5.700439718141093	4.754887502163469	4.807354922057604	5.044394119358453	5.7369655941662066	4.874469117916141	0.0068225983419797145	0.002423337856173677	False	0.5499999999999999	82.66666666666667	6.369233809665719	-0.8624964762500652
NP_002129	312757	45	63	52	27	28	33	53.333333333333336	29.333333333333332	18.254682649003033	5.491853096329675	5.977279923499917	5.700439718141093	4.754887502163469	4.807354922057604	5.044394119358453	5.7369655941662066	4.874469117916141	0.0068225983419797145	0.0024260515603799185	False	0.5499999999999999	82.66666666666667	6.369233809665719	-0.8624964762500652
NP_079305	243781	18	14	17	11	10	11	16.333333333333332	10.666666666666666	17.895226162847983	4.169925001442312	3.8073549220576037	4.08746284125034	3.4594316186372978	3.3219280948873626	3.4594316186372978	4.029747343394052	3.415037499278844	0.006920769370077171	0.0024287652645861605	False	0.653061224489796	27.0	4.754887502163469	-0.6147098441152081
NP_004540	153879	14	15	14	23	19	19	14.333333333333334	20.333333333333332	17.23143683369835	3.8073549220576037	3.9068905956085187	3.8073549220576037	4.523561956057013	4.247927513443585	4.247927513443585	3.841302253980942	4.34577483684173	0.006929203575387706	0.0024314789687924017	False	1.4186046511627906	34.666666666666664	5.115477217419936	0.5044725828607882
NP_055116	345386	21	10	15	42	52	44	15.333333333333334	46.0	18.397850079770592	4.392317422778761	3.3219280948873626	3.9068905956085187	5.392317422778761	5.700439718141093	5.459431618637297	3.938599455335857	5.523561956057013	0.007058359164829287	0.0024341926729986433	False	3.0	61.333333333333336	5.938599455335857	1.5849625007211563
NP_998760	486786	21	10	15	42	52	44	15.333333333333334	46.0	18.89292815107306	4.392317422778761	3.3219280948873626	3.9068905956085187	5.392317422778761	5.700439718141093	5.459431618637297	3.938599455335857	5.523561956057013	0.007058359164829287	0.002436906377204885	False	3.0	61.333333333333336	5.938599455335857	1.5849625007211563
NP_542387	259455	1	2	2	6	5	8	1.6666666666666667	6.333333333333333	17.985124812994908	0.0	1.0	1.0	2.584962500721156	2.321928094887362	3.0	0.7369655941662062	2.662965012722429	0.007067435153824348	0.002439620081411126	False	3.8	8.0	3.0	1.925999418556223
NP_056474	177260	3	4	4	6	6	7	3.6666666666666665	6.333333333333333	17.4355074928379	1.5849625007211563	2.0	2.0	2.584962500721156	2.584962500721156	2.807354922057604	1.8744691179161412	2.662965012722429	0.007077369204472761	0.0024423337856173677	False	1.7272727272727273	10.0	3.3219280948873626	0.7884958948062882
NP_115726	713031	40	33	40	25	18	20	37.666666666666664	21.0	19.443605275613752	5.321928094887363	5.044394119358453	5.321928094887363	4.643856189774724	4.169925001442312	4.321928094887363	5.235216461694032	4.392317422778761	0.007092031049608622	0.0024450474898236093	False	0.5575221238938054	58.666666666666664	5.874469117916141	-0.842899038915271
NP_006392	276006	14	36	20	2	3	5	23.333333333333332	3.3333333333333335	18.07434010403503	3.8073549220576037	5.169925001442312	4.321928094887363	1.0	1.5849625007211563	2.321928094887362	4.54432051622381	1.7369655941662063	0.007114978241093167	0.0024477611940298505	False	0.14285714285714288	26.666666666666664	4.736965594166206	-2.807354922057604
NP_001303	306910	74	94	78	44	40	54	82.0	46.0	18.22745612811143	6.209453365628951	6.554588851677638	6.285402218862249	5.459431618637297	5.321928094887363	5.754887502163469	6.357552004618085	5.523561956057013	0.007119279714046924	0.002450474898236092	False	0.5609756097560976	128.0	7.0	-0.8339900485610707
YP_003024029	934249	102	99	91	61	75	60	97.33333333333333	65.33333333333333	19.83344758881397	6.672425341971495	6.6293566200796095	6.507794640198696	5.930737337562887	6.22881869049588	5.906890595608519	6.604862058158861	6.029747343394052	0.007150771100400695	0.002453188602442334	False	0.6712328767123288	162.66666666666666	7.345774836841731	-0.575114714764809
NP_002296	361395	192	197	150	279	335	290	179.66666666666666	301.3333333333333	18.463217020691612	7.584962500721156	7.622051819456376	7.22881869049588	8.124121311829187	8.388017285345136	8.179909090014934	7.48917896203135	8.235216461694032	0.007221217903335829	0.0024559023066485757	False	1.6771799628942485	481.0	8.909893083770042	0.7460374996626822
NP_002645	896695	134	150	123	206	272	301	135.66666666666666	259.6666666666667	19.774257827682714	7.066089190457772	7.22881869049588	6.94251450533924	7.6865005271832185	8.08746284125034	8.233619676759702	7.083922483545091	8.020517017340513	0.007303356174667142	0.002458616010854817	False	1.9140049140049142	395.33333333333337	8.626925793824848	0.9365945337954223
NP_001135417	73845	16	18	26	41	47	40	20.0	42.666666666666664	16.17221261984339	4.0	4.169925001442312	4.700439718141093	5.357552004618084	5.554588851677638	5.321928094887363	4.321928094887363	5.415037499278844	0.007344591993352088	0.0024613297150610585	False	2.1333333333333333	62.666666666666664	5.969626350956481	1.0931094043914815
NP_001072990	24115	1	2	1	7	8	4	1.3333333333333333	6.333333333333333	14.557643189649257	0.0	1.0	0.0	2.807354922057604	3.0	2.0	0.4150374992788437	2.662965012722429	0.007425240720367917	0.0024640434192673	False	4.75	7.666666666666666	2.938599455335857	2.2479275134435857
NP_001072989	24095	1	2	1	7	8	4	1.3333333333333333	6.333333333333333	14.55644618062735	0.0	1.0	0.0	2.807354922057604	3.0	2.0	0.4150374992788437	2.662965012722429	0.007425240720367917	0.0024667571234735413	False	4.75	7.666666666666666	2.938599455335857	2.2479275134435857
NP_004977	106543	1	2	1	7	8	4	1.3333333333333333	6.333333333333333	16.70107628391564	0.0	1.0	0.0	2.807354922057604	3.0	2.0	0.4150374992788437	2.662965012722429	0.007425240720367917	0.002469470827679783	False	4.75	7.666666666666666	2.938599455335857	2.2479275134435857
NP_001257943	56807	1	2	1	7	8	4	1.3333333333333333	6.333333333333333	15.793781095248566	0.0	1.0	0.0	2.807354922057604	3.0	2.0	0.4150374992788437	2.662965012722429	0.007425240720367917	0.0024721845318860245	False	4.75	7.666666666666666	2.938599455335857	2.2479275134435857
NP_612427	217740	1	1	2	4	8	7	1.3333333333333333	6.333333333333333	17.732246937087854	0.0	0.0	1.0	2.0	3.0	2.807354922057604	0.4150374992788437	2.662965012722429	0.0074252407203679194	0.002474898236092266	False	4.75	7.666666666666666	2.938599455335857	2.2479275134435857
NP_060009	149208	6	5	5	13	9	15	5.333333333333333	12.333333333333334	17.186965364258604	2.584962500721156	2.321928094887362	2.321928094887362	3.700439718141092	3.1699250014423126	3.9068905956085187	2.415037499278844	3.6244908649077936	0.007467406208480527	0.0024776119402985077	False	2.3125000000000004	17.666666666666668	4.142957953842044	1.2094533656289501
NP_006787	95129	4	4	4	1	2	1	4.0	1.3333333333333333	16.537597592121866	2.0	2.0	2.0	0.0	1.0	0.0	2.0	0.4150374992788437	0.007490433881274526	0.0024803256445047493	False	0.3333333333333333	5.333333333333333	2.415037499278844	-1.5849625007211563
